../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 13, 1, 0.001995, OPTIMAL, 8, 73, 2, Sub-OPTIMAL, 8, 74,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 14, 1, 0.00316, OPTIMAL, 8, 81, 2, Sub-OPTIMAL-P1, 8, 85,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 14, 1, 0.002917, OPTIMAL, 8, 81, 2, OPTIMAL, 8, 81,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 14, 1, 0.002744, OPTIMAL, 8, 81, 2, Sub-OPTIMAL, 9, 83,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 14, 1, 0.024959, OPTIMAL, 8, 81, 2, MCP, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 15, 1, 0.017108, OPTIMAL, 8, 85, 1, stop, 8, 147,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 15, 1, 0.016986, OPTIMAL, 8, 85, 1, OPTIMAL, 8, 85,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 15, 1, 0.017455, OPTIMAL, 8, 85, 1, MCP, 10, 115,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 15, 1, 0.018799, OPTIMAL, 8, 85, 1, Sub-OPTIMAL-P1, 8, 85,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 15, 1, 0.015804, OPTIMAL, 8, 85, 1, Sub-OPTIMAL, 8, 87,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 16, 1, 0.039619, OPTIMAL, 10, 97, 0, MCP, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 16, 1, 0.040625, OPTIMAL, 10, 97, 0, Sub-OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 16, 1, 0.037646, OPTIMAL, 10, 97, 0, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 16, 1, 0.036925, OPTIMAL, 10, 97, 0, Sub-OPTIMAL-P1, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 16, 1, 0.036046, OPTIMAL, 10, 97, 0, OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 17, 1, 0.041174, OPTIMAL, 9, 101, 2, MCP, 10, 118,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 17, 1, 0.040113, OPTIMAL, 9, 101, 2, Sub-OPTIMAL-P1, 9, 101,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 17, 1, 0.044751, OPTIMAL, 9, 101, 2, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 18, 1, 0.047549, OPTIMAL, 9, 104, 0, MCP, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 18, 1, 0.045451, OPTIMAL, 9, 104, 0, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 17, 1, 0.037022, OPTIMAL, 9, 101, 2, Sub-OPTIMAL, 9, 104,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 17, 1, 0.040721, OPTIMAL, 9, 101, 2, OPTIMAL, 9, 101,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 18, 1, 0.044928, OPTIMAL, 9, 104, 0, Sub-OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 18, 1, 0.051412, OPTIMAL, 9, 104, 0, OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 18, 1, 0.047315, OPTIMAL, 9, 104, 0, Sub-OPTIMAL-P1, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 19, 1, 0.039324, OPTIMAL, 9, 113, 1, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 19, 1, 0.038797, OPTIMAL, 9, 113, 1, Sub-OPTIMAL, 11, 115,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 19, 1, 0.038676, OPTIMAL, 9, 113, 1, MCP, 10, 121,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 19, 1, 0.037306, OPTIMAL, 9, 113, 1, OPTIMAL, 9, 113,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 19, 1, 0.038034, OPTIMAL, 9, 113, 1, Sub-OPTIMAL-P1, 9, 114,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 20, 1, 0.059881, OPTIMAL, 9, 119, 1, MCP, 10, 128,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 20, 1, 0.057331, OPTIMAL, 9, 119, 1, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 20, 1, 0.058217, OPTIMAL, 9, 119, 1, Sub-OPTIMAL, 9, 122,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 20, 1, 0.061399, OPTIMAL, 9, 119, 1, Sub-OPTIMAL-P1, 12, 123,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-2.scen, 20, 1, 0.060267, OPTIMAL, 9, 119, 1, OPTIMAL, 9, 119,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 10, 1, 0.000646, OPTIMAL, 9, 70, 1, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 10, 1, 0.000885, OPTIMAL, 9, 70, 1, Sub-OPTIMAL-P1, 9, 70,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 10, 1, 0.000623, OPTIMAL, 9, 70, 1, OPTIMAL, 9, 70,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 11, 1, 0.001535, OPTIMAL, 9, 73, 0, stop, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 10, 1, 0.000695, OPTIMAL, 9, 70, 1, Sub-OPTIMAL, 9, 71,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 11, 1, 0.001456, OPTIMAL, 9, 73, 0, OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 11, 1, 0.001377, OPTIMAL, 9, 73, 0, Sub-OPTIMAL, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 11, 1, 0.001399, OPTIMAL, 9, 73, 0, Sub-OPTIMAL-P1, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 11, 1, 0.001481, OPTIMAL, 9, 73, 0, MCP, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 10, 1, 0.027453, OPTIMAL, 9, 70, 1, MCP, -1, 0,
../bench_mark/empty-8-8/map.map, ../bench_mark/empty-8-8/random-3.scen, 12, 1, 0.001712, OPTIMAL, 9, 75, 0, stop, -1, 0,
